City,Date,RegionName,County,State,MedianSoldPricePerSqft_AllHomes,MedianSoldPricePerSqft_SingleFamilyResidence,MedianSoldPrice_AllHomes,ZHVIPerSqft_AllHomes,ZHVI_AllHomes,ZHVI_SingleFamilyResidence
Washington,2010-01-31,washingtonsaint_landryla,Saint Landry,LA,,,,,91400.0,91400.0
Washington,2010-01-31,washingtondutchessny,Dutchess,NY,,,,198.0,327200.0,327200.0
Washington,2010-01-31,washingtonwoodwv,Wood,WV,,,,,,
Washington,2010-01-31,washingtonbeaufortnc,Beaufort,NC,,,,,,
Washington,2010-01-31,washingtonwashingtonpa,Washington,PA,,,,56.0,78000.0,77900.0
Washington,2010-01-31,washingtonberkshirema,Berkshire,MA,,,,,,
Washington,2010-01-31,washingtontazewellil,Tazewell,IL,99.4785,,126500.0,99.0,134700.0,134600.0
Washington,2010-01-31,washingtonlitchfieldct,Litchfield,CT,,,,260.0,620500.0,621400.0
Washington,2010-01-31,washingtonknoxme,Knox,ME,,,,,,
Washington,2010-01-31,washingtonrappahannockva,Rappahannock,VA,,,,,,
Washington,2010-01-31,washingtondaviessin,Daviess,IN,,,,49.0,62200.0,62200.0
Washington,2010-01-31,washingtonnevadaca,Nevada,CA,,,,,,
Washington,2010-01-31,washingtonsullivannh,Sullivan,NH,,,,,,
Washington,2010-02-28,washingtonnevadaca,Nevada,CA,,,,,,
Washington,2010-02-28,washingtondutchessny,Dutchess,NY,,,,198.0,329600.0,329600.0
Washington,2010-02-28,washingtonberkshirema,Berkshire,MA,,,,,,
Washington,2010-02-28,washingtonwoodwv,Wood,WV,,,,,,
Washington,2010-02-28,washingtonsullivannh,Sullivan,NH,,,,,,
Washington,2010-02-28,washingtonwilkesga,Wilkes,GA,,,,,,
Washington,2010-02-28,washingtondaviessin,Daviess,IN,,,,50.0,63600.0,63600.0
Washington,2010-02-28,washingtonwashingtonut,Washington,UT,,,,122.0,218000.0,239200.0
Washington,2010-02-28,washingtonlitchfieldct,Litchfield,CT,,,,254.0,614200.0,615800.0
Washington,2010-02-28,washingtonknoxme,Knox,ME,,,,,,
Washington,2010-02-28,washingtonmacombmi,Macomb,MI,,,187250.0,94.0,200400.0,215500.0
Washington,2010-02-28,washingtonsaint_landryla,Saint Landry,LA,,,,,93800.0,93800.0
Washington,2010-02-28,washingtonfranklinmo,Franklin,MO,,,,106.0,146200.0,147300.0
Washington,2010-02-28,washingtonrappahannockva,Rappahannock,VA,,,,,,
Washington,2010-02-28,washingtonwashingtonpa,Washington,PA,,,,57.0,78600.0,78600.0
Washington,2010-02-28,washingtondistrict_of_columbiadc,District of Columbia,DC,390.5311,304.7744,374675.0,340.0,359700.0,369600.0
Washington,2010-02-28,washingtonbeaufortnc,Beaufort,NC,,,,,,
Washington,2010-02-28,washingtontazewellil,Tazewell,IL,,,,99.0,134200.0,134200.0
Washington,2010-03-31,washingtonwilkesga,Wilkes,GA,,,,,,
Washington,2010-03-31,washingtonsaint_landryla,Saint Landry,LA,,,,,94500.0,94500.0
Washington,2010-03-31,washingtonmacombmi,Macomb,MI,,,171900.0,94.0,199700.0,214900.0
Washington,2010-03-31,washingtonsullivannh,Sullivan,NH,,,,,,
Washington,2010-03-31,washingtondistrict_of_columbiadc,District of Columbia,DC,383.8305,272.11400000000003,371250.0,341.0,360700.0,369800.0
Washington,2010-03-31,washingtonlitchfieldct,Litchfield,CT,,,,252.0,606200.0,608600.0
Washington,2010-03-31,washingtontazewellil,Tazewell,IL,104.0438,108.038029386344,155230.7692,99.0,134300.0,134500.0
Washington,2010-03-31,washingtonwoodwv,Wood,WV,,,,,,
Washington,2010-03-31,washingtonbeaufortnc,Beaufort,NC,,,,,,
Washington,2010-03-31,washingtonwashingtonpa,Washington,PA,60.0,60.0,60000.0,57.0,78700.0,78700.0
Washington,2010-03-31,washingtonberkshirema,Berkshire,MA,,,,,,
Washington,2010-03-31,washingtonwashingtonut,Washington,UT,,,,121.0,216600.0,235600.0
Washington,2010-03-31,washingtondutchessny,Dutchess,NY,,,,196.0,327600.0,327600.0
Washington,2010-03-31,washingtonnevadaca,Nevada,CA,,,,,,
Washington,2010-03-31,washingtonrappahannockva,Rappahannock,VA,,,,,,
Washington,2010-03-31,washingtondaviessin,Daviess,IN,,,,50.0,64100.0,64100.0
Washington,2010-03-31,washingtonburlingtonnj,Burlington,NJ,,,,,,
Washington,2010-03-31,washingtonknoxme,Knox,ME,,,,,,
Washington,2010-03-31,washingtonfranklinmo,Franklin,MO,97.7838023335621,102.883026064844,138710.0,105.0,145300.0,146200.0
Washington,2010-04-30,washingtonsaint_landryla,Saint Landry,LA,,,,,93100.0,93100.0
Washington,2010-04-30,washingtonknoxme,Knox,ME,,,,,,
Washington,2010-04-30,washingtonberkshirema,Berkshire,MA,,,,,,
Washington,2010-04-30,washingtonmacombmi,Macomb,MI,92.020129403307,96.68674698795179,165465.0,94.0,198900.0,215000.0
Washington,2010-04-30,washingtonlitchfieldct,Litchfield,CT,,,,250.0,593100.0,595100.0
Washington,2010-04-30,washingtonfranklinmo,Franklin,MO,88.6204,90.7201,121050.5882,106.0,146700.0,147300.0
Washington,2010-04-30,washingtonburlingtonnj,Burlington,NJ,,,,,,
Washington,2010-04-30,washingtondaviessin,Daviess,IN,,,,50.0,64400.0,64400.0
Washington,2010-04-30,washingtonnevadaca,Nevada,CA,,,,,,
Washington,2010-04-30,washingtonrappahannockva,Rappahannock,VA,,,,,,
Washington,2010-04-30,washingtondutchessny,Dutchess,NY,,,,196.0,327000.0,327000.0
Washington,2010-04-30,washingtonwoodwv,Wood,WV,,,,,,
Washington,2010-04-30,washingtonwashingtonut,Washington,UT,,,,119.0,214300.0,231800.0
Washington,2010-04-30,washingtonwilkesga,Wilkes,GA,,,,,,
Washington,2010-04-30,washingtondistrict_of_columbiadc,District of Columbia,DC,411.5117,294.4895,389750.0,344.0,363500.0,371500.0
Washington,2010-04-30,washingtonsullivannh,Sullivan,NH,,,,,,
Washington,2010-04-30,washingtonwashingtonpa,Washington,PA,,,,57.0,79100.0,79100.0
Washington,2010-04-30,washingtontazewellil,Tazewell,IL,105.3026,105.3026,158705.8824,99.0,134000.0,134200.0
Washington,2010-04-30,washingtonbeaufortnc,Beaufort,NC,,,,,,
Washington,2010-05-31,washingtondistrict_of_columbiadc,District of Columbia,DC,423.0316,322.2892,409400.0,346.0,366000.0,372500.0
Washington,2010-05-31,washingtonsullivannh,Sullivan,NH,,,,,,
Washington,2010-05-31,washingtondutchessny,Dutchess,NY,,,,195.0,328000.0,328000.0
Washington,2010-05-31,washingtonwashingtonut,Washington,UT,,,,117.0,211200.0,229000.0
Washington,2010-05-31,washingtonwoodwv,Wood,WV,,,,,,
Washington,2010-05-31,washingtonburlingtonnj,Burlington,NJ,,,,,,
Washington,2010-05-31,washingtonrappahannockva,Rappahannock,VA,,,,,,
Washington,2010-05-31,washingtonwilkesga,Wilkes,GA,,,,,,
Washington,2010-05-31,washingtondaviessin,Daviess,IN,,,,50.0,64300.0,64300.0
Washington,2010-05-31,washingtonlitchfieldct,Litchfield,CT,,,,249.0,582000.0,583400.0
Washington,2010-05-31,washingtonmacombmi,Macomb,MI,93.6853,,170485.0,94.0,198300.0,215800.0
Washington,2010-05-31,washingtonberkshirema,Berkshire,MA,,,,,,
Washington,2010-05-31,washingtontazewellil,Tazewell,IL,105.065,105.065,150350.0,98.0,133400.0,133400.0
Washington,2010-05-31,washingtonnevadaca,Nevada,CA,,,,,,
Washington,2010-05-31,washingtonbeaufortnc,Beaufort,NC,,,,,,
Washington,2010-05-31,washingtonknoxme,Knox,ME,,,,,,
Washington,2010-05-31,washingtonwashingtonpa,Washington,PA,74.1722,74.1722,92692.3077,58.0,79800.0,79800.0
Washington,2010-05-31,washingtonsaint_landryla,Saint Landry,LA,,,,,91100.0,91100.0
Washington,2010-05-31,washingtonfranklinmo,Franklin,MO,90.6137,91.3786,123765.65,108.0,148600.0,149100.0
Washington,2010-06-30,washingtonburlingtonnj,Burlington,NJ,,,,,,
Washington,2010-06-30,washingtonbeaufortnc,Beaufort,NC,,,,,,
Washington,2010-06-30,washingtonnevadaca,Nevada,CA,,,,,,
Washington,2010-06-30,washingtonknoxme,Knox,ME,,,,,,
Washington,2010-06-30,washingtontazewellil,Tazewell,IL,104.3187,104.3187,150550.0,98.0,132700.0,132700.0
Washington,2010-06-30,washingtonberkshirema,Berkshire,MA,,,,,,
Washington,2010-06-30,washingtondutchessny,Dutchess,NY,,,,195.0,329500.0,329500.0
Washington,2010-06-30,washingtonrappahannockva,Rappahannock,VA,,,,,,
Washington,2010-06-30,washingtonwashingtonut,Washington,UT,,,,116.0,207700.0,226400.0
Washington,2010-06-30,washingtonwoodwv,Wood,WV,,,,,,
Washington,2010-06-30,washingtonwashingtonpa,Washington,PA,71.7802,71.7802,87205.8824,59.0,80500.0,80400.0
Washington,2010-06-30,washingtonsaint_landryla,Saint Landry,LA,,,,,90800.0,90800.0
Washington,2010-06-30,washingtonmacombmi,Macomb,MI,91.7509,98.5424,196375.0,93.0,196900.0,215800.0
Washington,2010-06-30,washingtonfranklinmo,Franklin,MO,91.7601,91.7601,138339.95,109.0,149000.0,149400.0
Washington,2010-06-30,washingtonwilkesga,Wilkes,GA,,,,,,
Washington,2010-06-30,washingtondaviessin,Daviess,IN,,,,50.0,64200.0,64200.0
Washington,2010-06-30,washingtonlitchfieldct,Litchfield,CT,,,,248.0,573900.0,575900.0
Washington,2010-06-30,washingtonsullivannh,Sullivan,NH,,,,,,
Washington,2010-06-30,washingtondistrict_of_columbiadc,District of Columbia,DC,430.7281,333.0384,408350.0,347.0,366700.0,371700.0
Washington,2010-07-31,washingtonberkshirema,Berkshire,MA,,,,,,
Washington,2010-07-31,washingtonmacombmi,Macomb,MI,,,196775.0,93.0,194800.0,214800.0
Washington,2010-07-31,washingtonsullivannh,Sullivan,NH,,,,,,
Washington,2010-07-31,washingtondistrict_of_columbiadc,District of Columbia,DC,425.2808,357.3376,411369.05,347.0,366500.0,370400.0
Washington,2010-07-31,washingtonbeaufortnc,Beaufort,NC,,,,,,
Washington,2010-07-31,washingtonwilkesga,Wilkes,GA,,,,,,
Washington,2010-07-31,washingtontazewellil,Tazewell,IL,104.2385,104.3093,167550.0,98.0,132200.0,132300.0
Washington,2010-07-31,washingtonwashingtonpa,Washington,PA,,,,59.0,80900.0,80900.0
Washington,2010-07-31,washingtonburlingtonnj,Burlington,NJ,,,,,,
Washington,2010-07-31,washingtonrappahannockva,Rappahannock,VA,,,,,,
Washington,2010-07-31,washingtondutchessny,Dutchess,NY,,,,194.0,330000.0,330000.0
Washington,2010-07-31,washingtonwoodwv,Wood,WV,,,,,,
Washington,2010-07-31,washingtonwashingtonut,Washington,UT,,,,114.0,204000.0,224100.0
Washington,2010-07-31,washingtondaviessin,Daviess,IN,,,,50.0,64400.0,64400.0
Washington,2010-07-31,washingtonknoxme,Knox,ME,,,,,,
Washington,2010-07-31,washingtonlitchfieldct,Litchfield,CT,,,,247.0,570000.0,571500.0
Washington,2010-07-31,washingtonfranklinmo,Franklin,MO,103.1471,103.1471,141074.7,108.0,146900.0,147400.0
Washington,2010-07-31,washingtonnevadaca,Nevada,CA,,,,,,
Washington,2010-07-31,washingtonsaint_landryla,Saint Landry,LA,,,,,91200.0,91200.0
Washington,2010-08-31,washingtonbeaufortnc,Beaufort,NC,,,,,,
Washington,2010-08-31,washingtondistrict_of_columbiadc,District of Columbia,DC,426.7147,380.3174,430950.0,346.0,365800.0,368500.0
Washington,2010-08-31,washingtonmacombmi,Macomb,MI,78.4685,,188300.0,93.0,193300.0,214000.0
Washington,2010-08-31,washingtonknoxme,Knox,ME,,,,,,
Washington,2010-08-31,washingtontazewellil,Tazewell,IL,104.744,104.5279,155325.0,98.0,132000.0,132000.0
Washington,2010-08-31,washingtonsaint_landryla,Saint Landry,LA,,,,,91700.0,91700.0
Washington,2010-08-31,washingtonfranklinmo,Franklin,MO,111.2408,,150566.65,107.0,144600.0,145000.0
Washington,2010-08-31,washingtonlitchfieldct,Litchfield,CT,,,,246.0,571800.0,572000.0
Washington,2010-08-31,washingtonrappahannockva,Rappahannock,VA,,,,,,
Washington,2010-08-31,washingtonwashingtonpa,Washington,PA,,,,60.0,81100.0,81100.0
Washington,2010-08-31,washingtonwashingtonut,Washington,UT,,,,112.0,200800.0,222500.0
Washington,2010-08-31,washingtonberkshirema,Berkshire,MA,,,,,,
Washington,2010-08-31,washingtonwashingtonia,Washington,IA,,,,,,
Washington,2010-08-31,washingtondaviessin,Daviess,IN,,,,50.0,64700.0,64700.0
Washington,2010-08-31,washingtonnevadaca,Nevada,CA,,,,,,
Washington,2010-08-31,washingtonwilkesga,Wilkes,GA,,,,,,
Washington,2010-08-31,washingtondutchessny,Dutchess,NY,,,,193.0,328200.0,328200.0
Washington,2010-08-31,washingtonburlingtonnj,Burlington,NJ,,,,,,
Washington,2010-08-31,washingtonsullivannh,Sullivan,NH,,,,,,
Washington,2010-08-31,washingtonwoodwv,Wood,WV,,,,,,
Washington,2010-09-30,washingtonmacombmi,Macomb,MI,82.2299,82.3241758241758,171050.0,93.0,193000.0,213500.0
Washington,2010-09-30,washingtondaviessin,Daviess,IN,,,,50.0,64600.0,64600.0
Washington,2010-09-30,washingtonnevadaca,Nevada,CA,,,,,,
Washington,2010-09-30,washingtonburlingtonnj,Burlington,NJ,,,,,,
Washington,2010-09-30,washingtonsaint_landryla,Saint Landry,LA,,,,,91100.0,91100.0
Washington,2010-09-30,washingtonfranklinmo,Franklin,MO,112.0028,112.5375,147645.05,106.0,143600.0,143800.0
Washington,2010-09-30,washingtonlitchfieldct,Litchfield,CT,,,,246.0,576200.0,576300.0
Washington,2010-09-30,washingtonberkshirema,Berkshire,MA,,,,,,
Washington,2010-09-30,washingtonwashingtonia,Washington,IA,,,,,,
Washington,2010-09-30,washingtontazewellil,Tazewell,IL,98.4786,98.3432,136550.0,98.0,131600.0,131800.0
Washington,2010-09-30,washingtonwilkesga,Wilkes,GA,,,,,,
Washington,2010-09-30,washingtonbeaufortnc,Beaufort,NC,,,,,,
Washington,2010-09-30,washingtondistrict_of_columbiadc,District of Columbia,DC,422.0869,350.3858,430050.0,346.0,365200.0,367400.0
Washington,2010-09-30,washingtonsullivannh,Sullivan,NH,,,,,,
Washington,2010-09-30,washingtonwashingtonpa,Washington,PA,45.950603101665706,45.950603101665706,69000.0,61.0,81100.0,81100.0
Washington,2010-09-30,washingtonwoodwv,Wood,WV,,,,,,
Washington,2010-09-30,washingtonwashingtonut,Washington,UT,,,,110.0,198200.0,220500.0
Washington,2010-09-30,washingtonrappahannockva,Rappahannock,VA,,,,,,
Washington,2010-09-30,washingtonknoxme,Knox,ME,,,,,,
Washington,2010-09-30,washingtondutchessny,Dutchess,NY,,,,191.0,322500.0,322500.0
Washington,2010-10-31,washingtonmacombmi,Macomb,MI,84.4176,,188000.0,93.0,192600.0,212500.0
Washington,2010-10-31,washingtonwilkesga,Wilkes,GA,,,,,,
Washington,2010-10-31,washingtonlitchfieldct,Litchfield,CT,,,,245.0,576400.0,577700.0
Washington,2010-10-31,washingtonsullivannh,Sullivan,NH,,,,,,
Washington,2010-10-31,washingtondistrict_of_columbiadc,District of Columbia,DC,423.4297,324.8291,424500.0,346.0,364000.0,366900.0
Washington,2010-10-31,washingtonfranklinmo,Franklin,MO,107.4847,110.6128,167125.0,105.0,143200.0,143600.0
Washington,2010-10-31,washingtonrappahannockva,Rappahannock,VA,,,,,,
Washington,2010-10-31,washingtondutchessny,Dutchess,NY,,,,188.0,316400.0,316400.0
Washington,2010-10-31,washingtonwashingtonia,Washington,IA,,,,,,
Washington,2010-10-31,washingtonwashingtonut,Washington,UT,,,,109.0,196100.0,218400.0
Washington,2010-10-31,washingtonwoodwv,Wood,WV,,,,,,
Washington,2010-10-31,washingtonwashingtonpa,Washington,PA,,,,61.0,81100.0,81100.0
Washington,2010-10-31,washingtonnevadaca,Nevada,CA,,,,,,
Washington,2010-10-31,washingtonburlingtonnj,Burlington,NJ,,,,,,
Washington,2010-10-31,washingtonberkshirema,Berkshire,MA,,,,,,
Washington,2010-10-31,washingtontazewellil,Tazewell,IL,99.67200000000001,99.67200000000001,135575.0,98.0,131200.0,131500.0
Washington,2010-10-31,washingtonknoxme,Knox,ME,,,,,,
Washington,2010-10-31,washingtonsaint_landryla,Saint Landry,LA,,,,,90900.0,90900.0
Washington,2010-10-31,washingtonbeaufortnc,Beaufort,NC,,,,,,
Washington,2010-10-31,washingtondaviessin,Daviess,IN,,,,49.0,64500.0,64500.0
Washington,2010-11-30,washingtonwashingtonia,Washington,IA,,,,,,
Washington,2010-11-30,washingtontazewellil,Tazewell,IL,95.836,95.836,142800.0,98.0,130800.0,131000.0
Washington,2010-11-30,washingtonsullivannh,Sullivan,NH,,,,,,
Washington,2010-11-30,washingtonlitchfieldct,Litchfield,CT,,,,239.0,568400.0,570200.0
Washington,2010-11-30,washingtonnevadaca,Nevada,CA,,,,,,
Washington,2010-11-30,washingtondaviessin,Daviess,IN,,,,49.0,64300.0,64300.0
Washington,2010-11-30,washingtonknoxme,Knox,ME,,,,,,
Washington,2010-11-30,washingtonrappahannockva,Rappahannock,VA,,,,,,
Washington,2010-11-30,washingtonwoodwv,Wood,WV,,,,,,
Washington,2010-11-30,washingtondutchessny,Dutchess,NY,,,,186.0,314700.0,314700.0
Washington,2010-11-30,washingtonsaint_landryla,Saint Landry,LA,,,,,92200.0,92200.0
Washington,2010-11-30,washingtonwashingtonpa,Washington,PA,,,,60.0,81000.0,81000.0
Washington,2010-11-30,washingtonbeaufortnc,Beaufort,NC,,,,,,
Washington,2010-11-30,washingtonberkshirema,Berkshire,MA,,,,,,
Washington,2010-11-30,washingtonwashingtonut,Washington,UT,,,,107.0,193500.0,216400.0
Washington,2010-11-30,washingtonmacombmi,Macomb,MI,,,,92.0,192200.0,211500.0
Washington,2010-11-30,washingtondistrict_of_columbiadc,District of Columbia,DC,422.5292,344.4186,434500.0,346.0,365300.0,368500.0
Washington,2010-11-30,washingtonfranklinmo,Franklin,MO,108.2963,107.4267,157775.0,105.0,143200.0,143700.0
Washington,2010-11-30,washingtonwilkesga,Wilkes,GA,,,,,,
Washington,2010-12-31,washingtonberkshirema,Berkshire,MA,,,,,,
Washington,2010-12-31,washingtonwashingtonpa,Washington,PA,45.2666666666667,45.2666666666667,57200.0,60.0,80500.0,80500.0
Washington,2010-12-31,washingtonwilkesga,Wilkes,GA,,,,,,
Washington,2010-12-31,washingtonbeaufortnc,Beaufort,NC,,,,,,
Washington,2010-12-31,washingtonsullivannh,Sullivan,NH,,,,,,
Washington,2010-12-31,washingtonwashingtonia,Washington,IA,,,,,,
Washington,2010-12-31,washingtondaviessin,Daviess,IN,,,,49.0,64300.0,64300.0
Washington,2010-12-31,washingtonwoodwv,Wood,WV,,,,,,
Washington,2010-12-31,washingtonnevadaca,Nevada,CA,,,,,,
Washington,2010-12-31,washingtondutchessny,Dutchess,NY,,,,186.0,315900.0,315900.0
Washington,2010-12-31,washingtonsaint_landryla,Saint Landry,LA,,,,,92100.0,92100.0
Washington,2010-12-31,washingtonfranklinmo,Franklin,MO,109.5067,111.2482,149022.15,105.0,143000.0,143600.0
Washington,2010-12-31,washingtonlitchfieldct,Litchfield,CT,,,,238.0,564100.0,565300.0
Washington,2010-12-31,washingtonmacombmi,Macomb,MI,,,214692.3077,92.0,190900.0,209900.0
Washington,2010-12-31,washingtonknoxme,Knox,ME,,,,,,
Washington,2010-12-31,washingtonwashingtonut,Washington,UT,,,,106.0,192800.0,215500.0
Washington,2010-12-31,washingtonrappahannockva,Rappahannock,VA,,,,,,
Washington,2010-12-31,washingtondistrict_of_columbiadc,District of Columbia,DC,417.5383,321.0717,457650.0,346.0,365900.0,368300.0
Washington,2010-12-31,washingtontazewellil,Tazewell,IL,93.3137,93.3137,141550.0,98.0,130800.0,130800.0
Washington,2011-01-31,washingtonsaint_landryla,Saint Landry,LA,,,,,89600.0,89600.0
Washington,2011-01-31,washingtonnevadaca,Nevada,CA,,,,,,
Washington,2011-01-31,washingtondaviessin,Daviess,IN,,,,49.0,64000.0,64000.0
Washington,2011-01-31,washingtonwilkesga,Wilkes,GA,,,,,,
Washington,2011-01-31,washingtonsullivannh,Sullivan,NH,,,,,,
Washington,2011-01-31,washingtondistrict_of_columbiadc,District of Columbia,DC,419.8348,347.9233,453750.0,343.0,362800.0,364000.0
Washington,2011-01-31,washingtonlitchfieldct,Litchfield,CT,,,,239.0,563500.0,564200.0
Washington,2011-01-31,washingtonfranklinmo,Franklin,MO,109.8436,112.1692,141354.35,105.0,143600.0,144200.0
Washington,2011-01-31,washingtonmacombmi,Macomb,MI,,,,91.0,189400.0,207600.0
Washington,2011-01-31,washingtontazewellil,Tazewell,IL,102.0989,,130600.0,97.0,131000.0,130900.0
Washington,2011-01-31,washingtonberkshirema,Berkshire,MA,,,,,,
Washington,2011-01-31,washingtonwashingtonia,Washington,IA,,,,,,
Washington,2011-01-31,washingtonrappahannockva,Rappahannock,VA,,,,,,
Washington,2011-01-31,washingtonknoxme,Knox,ME,,,,,,
Washington,2011-01-31,washingtonwashingtonut,Washington,UT,,,,106.0,192900.0,215300.0
Washington,2011-01-31,washingtonbeaufortnc,Beaufort,NC,,,,,,
Washington,2011-01-31,washingtonwoodwv,Wood,WV,,,,,,
Washington,2011-01-31,washingtonwashingtonpa,Washington,PA,,,,60.0,79900.0,79900.0
Washington,2011-01-31,washingtondutchessny,Dutchess,NY,,,,186.0,315700.0,315700.0
Washington,2011-02-28,washingtonwashingtonpa,Washington,PA,,,,59.0,79700.0,79600.0
Washington,2011-02-28,washingtondistrict_of_columbiadc,District of Columbia,DC,411.2243,307.7717,425249.5,339.0,358500.0,358500.0
Washington,2011-02-28,washingtonknoxme,Knox,ME,,,,,,
Washington,2011-02-28,washingtontazewellil,Tazewell,IL,108.5954,107.6433,151950.0,97.0,131200.0,131300.0
Washington,2011-02-28,washingtonsullivannh,Sullivan,NH,,,,,,
Washington,2011-02-28,washingtonmacombmi,Macomb,MI,,,200638.4615,90.0,188400.0,205200.0
Washington,2011-02-28,washingtonbeaufortnc,Beaufort,NC,,,,,,
Washington,2011-02-28,washingtondaviessin,Daviess,IN,,,,49.0,63200.0,63200.0
Washington,2011-02-28,washingtonwoodwv,Wood,WV,,,,,,
Washington,2011-02-28,washingtondutchessny,Dutchess,NY,,,,186.0,313900.0,313900.0
Washington,2011-02-28,washingtonnevadaca,Nevada,CA,,,,,,
Washington,2011-02-28,washingtonwilkesga,Wilkes,GA,,,,,,
Washington,2011-02-28,washingtonfranklinmo,Franklin,MO,104.1087,106.7145,133124.4,106.0,144300.0,144900.0
Washington,2011-02-28,washingtonberkshirema,Berkshire,MA,,,,,,
Washington,2011-02-28,washingtonwashingtonut,Washington,UT,,,,105.0,192200.0,214800.0
Washington,2011-02-28,washingtonwashingtonia,Washington,IA,,,,,,
Washington,2011-02-28,washingtonlitchfieldct,Litchfield,CT,,,,242.0,568300.0,569700.0
Washington,2011-02-28,washingtonsaint_landryla,Saint Landry,LA,,,,,86900.0,86900.0
Washington,2011-02-28,washingtonrappahannockva,Rappahannock,VA,,,,,,
Washington,2011-03-31,washingtonwilkesga,Wilkes,GA,,,,,,
Washington,2011-03-31,washingtonsaint_landryla,Saint Landry,LA,,,,,85300.0,85300.0
Washington,2011-03-31,washingtonberkshirema,Berkshire,MA,,,,,,
Washington,2011-03-31,washingtonrappahannockva,Rappahannock,VA,,,,,,
Washington,2011-03-31,washingtonwashingtonut,Washington,UT,,,,104.0,190400.0,213200.0
Washington,2011-03-31,washingtontazewellil,Tazewell,IL,97.5407,96.7863,131850.0,98.0,131400.0,131600.0
Washington,2011-03-31,washingtonfranklinmo,Franklin,MO,97.7457,99.2023,129588.7,106.0,143100.0,143900.0
Washington,2011-03-31,washingtonlitchfieldct,Litchfield,CT,,,,246.0,581600.0,583700.0
Washington,2011-03-31,washingtonmacombmi,Macomb,MI,,,187176.4706,90.0,188600.0,203400.0
Washington,2011-03-31,washingtonnevadaca,Nevada,CA,,,,,,
Washington,2011-03-31,washingtonbeaufortnc,Beaufort,NC,,,,,,
Washington,2011-03-31,washingtonwoodwv,Wood,WV,,,,,,
Washington,2011-03-31,washingtondutchessny,Dutchess,NY,,,,186.0,312700.0,312700.0
Washington,2011-03-31,washingtondistrict_of_columbiadc,District of Columbia,DC,407.5405,282.2362,405949.65,339.0,358600.0,358300.0
Washington,2011-03-31,washingtonsullivannh,Sullivan,NH,,,,,,
Washington,2011-03-31,washingtonknoxme,Knox,ME,,,,,,
Washington,2011-03-31,washingtondaviessin,Daviess,IN,,,,50.0,62500.0,62500.0
Washington,2011-03-31,washingtonwashingtonia,Washington,IA,,,,,,
Washington,2011-03-31,washingtonwashingtonpa,Washington,PA,,,,58.0,79600.0,79300.0
Washington,2011-04-30,washingtonnevadaca,Nevada,CA,,,,,,
Washington,2011-04-30,washingtonknoxme,Knox,ME,,,,,,
Washington,2011-04-30,washingtonwashingtonia,Washington,IA,,,,,,
Washington,2011-04-30,washingtondistrict_of_columbiadc,District of Columbia,DC,409.0886,280.4544,408214.85,341.0,360300.0,360900.0
Washington,2011-04-30,washingtonwashingtonut,Washington,UT,,,,103.0,189200.0,211900.0
Washington,2011-04-30,washingtonfranklinmo,Franklin,MO,96.7453,99.1872,130071.25,105.0,141000.0,142000.0
Washington,2011-04-30,washingtonsaint_landryla,Saint Landry,LA,,,,,85200.0,85200.0
Washington,2011-04-30,washingtonrappahannockva,Rappahannock,VA,,,,,,
Washington,2011-04-30,washingtonsullivannh,Sullivan,NH,,,,,,
Washington,2011-04-30,washingtonwashingtonpa,Washington,PA,,,,58.0,79200.0,79100.0
Washington,2011-04-30,washingtonberkshirema,Berkshire,MA,,,,,,
Washington,2011-04-30,washingtontazewellil,Tazewell,IL,97.0415,97.0415,151700.0,98.0,131600.0,131800.0
Washington,2011-04-30,washingtonbeaufortnc,Beaufort,NC,,,,,,
Washington,2011-04-30,washingtonwoodwv,Wood,WV,,,,,,
Washington,2011-04-30,washingtondutchessny,Dutchess,NY,,,,185.0,311500.0,311500.0
Washington,2011-04-30,washingtondaviessin,Daviess,IN,,,,50.0,62200.0,62200.0
Washington,2011-04-30,washingtonmacombmi,Macomb,MI,,,,90.0,188800.0,201800.0
Washington,2011-04-30,washingtonlitchfieldct,Litchfield,CT,,,,251.0,598400.0,600900.0
Washington,2011-04-30,washingtonwilkesga,Wilkes,GA,,,,,,
Washington,2011-05-31,washingtonsullivannh,Sullivan,NH,,,,,,
Washington,2011-05-31,washingtonwilkesga,Wilkes,GA,,,,,,
Washington,2011-05-31,washingtonwoodwv,Wood,WV,,,,,,
Washington,2011-05-31,washingtondutchessny,Dutchess,NY,,,,184.0,309400.0,309400.0
Washington,2011-05-31,washingtonbeaufortnc,Beaufort,NC,,,,,,
Washington,2011-05-31,washingtonrappahannockva,Rappahannock,VA,,,,,,
Washington,2011-05-31,washingtonwashingtonpa,Washington,PA,,,,57.0,79100.0,79100.0
Washington,2011-05-31,washingtonberkshirema,Berkshire,MA,,,,,,
Washington,2011-05-31,washingtonfranklinmo,Franklin,MO,102.2987,102.569,149609.55,104.0,140400.0,141200.0
Washington,2011-05-31,washingtondistrict_of_columbiadc,District of Columbia,DC,422.2653,336.3075,430760.0,341.0,360600.0,362400.0
Washington,2011-05-31,washingtonwashingtonia,Washington,IA,,,,,,
Washington,2011-05-31,washingtondaviessin,Daviess,IN,,,,50.0,62700.0,62700.0
Washington,2011-05-31,washingtonmacombmi,Macomb,MI,87.6288659793814,,181000.0,91.0,188800.0,201400.0
Washington,2011-05-31,washingtonnevadaca,Nevada,CA,,,,,,
Washington,2011-05-31,washingtonknoxme,Knox,ME,,,,,,
